Year_of_Birth,Marital_Status,Disposable_Income,No_of_Kids_in_home,No_of_Teen_in_home,Recency,Discounted_Purchases,WebPurchases,CatalogPurchases,StorePurchases,Amount_on_Wines,Amount_on_Fruits,Amount_on_MeatProducts,Amount_on_FishProducts,Amount_on_SweetProducts,Amount_on_GoldProds,WebVisitsMonth,Cmp3Accepted,Cmp4Accepted,Cmp5Accepted,Cmp1Accepted,Cmp2Accepted,Any_Complain,Enrol_year,Enrol_Month,Enrol_Age,Enrol_day,Enrol_wkday,Year_Birth_Clus,CatPurchase_Clus,WebPurchuse_Clus,WebVisit_Clus,Education_Ordinal
1969,3,41899.2,2,0,96,4,5,1,3,1.6180113091810355,3.295836866004329,4.418840607796598,3.5263605246161616,0.0,3.7612001156935624,9,0,0,0,0,0,0,2013,5,44,15,6,1,0,0,0,5
1973,1,93577.2,1,0,85,3,7,4,7,1.7867156538126496,4.820281565605037,5.3230099791384085,2.833213344056216,4.844187086458591,4.110873864173311,5,0,0,0,0,0,0,2013,5,40,26,3,1,0,0,0,5
1975,1,55648.8,0,1,8,3,7,1,7,1.9495984779180693,1.3862943611198906,3.091042453358316,0.0,0.0,2.8903717578961645,8,0,1,0,1,0,0,2014,3,39,17,1,1,0,0,0,4
1988,1,90952.8,0,0,40,1,7,5,12,2.032522669918176,5.099866427824199,6.439350371100098,4.1588830833596715,3.4965075614664802,3.8918202981106265,3,0,0,0,1,0,0,2013,12,25,24,5,1,0,0,0,5
1949,3,91368.0,0,0,64,1,5,9,6,1.999248679540891,4.248495242049359,6.483107351457199,2.8903717578961645,0.0,3.295836866004329,2,0,0,0,0,0,0,2014,5,65,13,5,1,0,0,0,4
1955,2,55612.8,1,1,45,2,1,1,2,1.3437034446606386,1.6094379124341003,1.9459101490553132,1.0986122886681098,0.6931471805599453,1.9459101490553132,5,0,0,0,0,0,0,2014,8,59,3,3,1,0,0,0,5
1962,2,55125.6,0,0,53,2,8,4,6,1.8917875600189848,2.70805020110221,5.187385805840755,4.143134726391533,4.430816798843313,3.4011973816621555,6,0,0,0,0,0,0,2013,3,51,11,1,1,0,0,0,5
1955,0,60002.4,0,1,28,2,8,2,7,1.96108343429015,2.1972245773362196,4.276666119016055,3.091042453358316,2.833213344056216,4.418840607796598,7,0,0,0,0,0,0,2013,6,58,17,1,1,0,0,0,5
1972,2,27364.8,1,0,82,1,2,0,2,1.3852268599316875,1.6094379124341003,2.0794415416798357,1.0986122886681098,0.6931471805599453,0.6931471805599453,9,0,0,0,0,0,0,2013,7,41,31,6,1,0,0,0,5
1971,2,24704.4,1,0,46,1,1,1,2,1.1247482629090362,1.9459101490553132,1.9459101490553132,1.6094379124341003,0.6931471805599453,2.302585092994046,7,0,0,0,0,0,0,2014,11,43,5,6,1,0,0,0,5
1984,2,104625.6,0,0,80,1,10,2,6,2.0566866472243563,4.74493212836325,6.586171654854675,3.912023005428146,4.31748811353631,4.02535169073515,3,0,0,0,0,0,0,2013,3,29,6,6,1,0,0,0,4
1962,3,77112.0,0,0,8,1,4,5,4,1.987981985465796,5.153291594497779,6.705639094860003,3.044522437723423,0.0,3.4339872044851463,3,0,0,0,0,0,0,2013,11,51,1,0,1,0,0,0,5
1969,1,44133.6,1,1,70,3,3,0,3,1.5163019408528369,2.0794415416798357,3.5553480614894135,1.0986122886681098,1.6094379124341003,1.6094379124341003,9,0,0,0,0,0,0,2012,5,43,8,5,1,0,0,0,4
1991,2,109406.4,0,0,101,0,4,3,7,1.8122095959040794,3.4657359027997265,6.70808408385307,0.0,3.367295829986474,4.04305126783455,3,1,0,1,1,1,0,2013,3,22,27,6,1,0,0,0,3
1970,3,51277.2,1,0,71,3,4,1,5,1.8092629643515203,1.791759469228055,3.9512437185814275,1.9459101490553132,1.0986122886681098,3.2188758248682006,5,0,0,0,0,0,0,2013,10,43,21,1,1,0,0,0,4
1974,1,39172.8,1,0,45,4,7,1,6,1.8719957290222062,1.9459101490553132,4.955827057601261,0.0,2.0794415416798357,3.1780538303479458,8,1,0,0,0,0,0,2013,1,39,16,6,1,0,0,0,4
1981,1,31158.0,0,0,36,1,2,0,3,1.1247482629090362,1.791759469228055,2.4849066497880004,3.7376696182833684,2.0794415416798357,2.4849066497880004,8,0,0,0,0,0,0,2012,7,31,9,1,1,0,0,0,1
1956,3,46735.2,0,1,91,2,3,1,6,1.7585509609170316,2.302585092994046,4.418840607796598,1.9459101490553132,1.9459101490553132,3.7376696182833684,5,0,0,0,0,0,0,2013,10,57,24,4,1,0,0,0,5
1976,1,89028.0,0,1,56,2,4,2,11,1.801090104041353,4.442651256490317,4.465908118654584,5.1298987149230735,4.5217885770490405,4.174387269895637,2,0,0,0,0,0,0,2014,12,38,5,0,1,0,0,0,5
1986,2,79803.59999999999,1,0,37,2,4,3,6,1.7182404735813999,4.219507705176107,4.859812404361672,4.189654742026425,1.3862943611198906,3.9318256327243257,3,0,0,0,0,0,0,2012,8,26,14,5,1,0,0,0,5
1978,1,94452.0,0,1,49,3,7,6,12,2.026690142343949,1.3862943611198906,5.030437921392435,4.787491742782046,3.9318256327243257,3.9318256327243257,4,0,0,0,0,0,0,2014,5,36,23,0,1,0,0,0,3
1968,0,85012.8,1,1,23,5,6,1,5,1.775845981748474,3.4011973816621555,4.219507705176107,1.3862943611198906,4.219507705176107,1.0986122886681098,7,0,0,0,0,0,0,2013,10,45,30,6,1,0,0,0,5
1962,1,68486.4,0,1,86,2,7,5,13,2.061336375916122,1.3862943611198906,4.110873864173311,0.0,0.0,3.4339872044851463,5,1,0,0,0,0,0,2014,1,52,24,0,1,0,0,0,4
1972,1,42213.6,1,0,17,1,1,1,2,1.4741440143630178,1.6094379124341003,2.6390573296152584,1.0986122886681098,1.0986122886681098,2.9444389791664403,7,1,0,0,0,0,0,2013,10,41,1,5,1,0,0,0,3
1958,1,45159.6,1,1,56,2,1,0,3,1.372306733580753,2.0794415416798357,3.044522437723423,0.0,0.0,0.6931471805599453,9,0,0,0,0,0,0,2012,9,54,20,4,1,0,0,0,4
1962,1,33898.8,0,0,87,1,2,0,3,1.0804178182729878,2.5649493574615367,2.0794415416798357,1.0986122886681098,2.70805020110221,2.3978952727983707,6,0,0,0,0,0,0,2014,6,52,15,3,1,0,0,0,1
1989,1,18859.2,1,0,15,3,3,0,4,1.4087998161504007,2.1972245773362196,3.4339872044851463,2.1972245773362196,2.0794415416798357,3.295836866004329,8,0,0,0,0,0,1,2012,12,23,11,5,1,0,0,0,2
1977,3,60240.0,1,1,77,6,7,1,5,1.8879483638033878,2.302585092994046,3.9512437185814275,2.1972245773362196,1.9459101490553132,4.174387269895637,8,0,0,0,0,0,0,2013,3,36,4,1,1,0,0,0,5
1962,1,72652.8,1,1,99,4,5,1,5,1.8457296531480492,1.791759469228055,3.784189633918261,1.3862943611198906,1.791759469228055,3.58351893845611,6,0,0,0,0,0,0,2012,8,50,25,2,1,0,0,0,5
1951,1,68454.0,0,1,47,3,4,2,9,1.903662587911754,2.833213344056216,4.653960350157523,2.4849066497880004,2.6390573296152584,2.8903717578961645,3,0,0,0,0,0,0,2012,8,61,9,4,1,0,0,0,5
1978,0,39542.4,1,0,43,1,2,0,3,1.5653166550596793,1.3862943611198906,2.5649493574615367,1.3862943611198906,0.6931471805599453,0.6931471805599453,7,0,0,0,0,0,0,2013,1,35,12,2,1,0,0,0,5
1985,1,46416.0,1,0,104,1,2,0,3,1.3437034446606386,1.3862943611198906,3.6109179126442243,2.772588722239781,1.791759469228055,2.5649493574615367,7,0,0,0,0,0,0,2013,3,28,28,4,1,0,0,0,5
1961,3,23688.0,0,1,72,2,1,1,3,1.2711498482847257,2.70805020110221,1.3862943611198906,2.3978952727983707,1.6094379124341003,3.044522437723423,5,0,0,0,0,0,0,2013,3,52,24,3,1,0,0,0,5
1967,2,52322.4,1,1,52,3,3,1,2,1.4395687003478859,2.1972245773362196,2.5649493574615367,2.3978952727983707,1.3862943611198906,2.995732273553991,6,0,0,0,0,0,0,2014,10,47,1,6,1,0,0,0,5
1983,1,82930.8,0,0,17,1,6,6,7,2.0438428811346405,3.367295829986474,6.131226489483141,4.8283137373023015,3.4011973816621555,4.564348191467836,4,0,0,1,0,0,0,2012,9,29,11,5,1,0,0,0,5
1973,1,91480.8,0,1,28,1,8,3,11,1.9828477995680995,3.9889840465642745,5.123963979403259,4.875197323201151,0.0,3.7376696182833684,3,0,1,0,0,0,0,2014,6,41,2,1,1,0,0,0,3
1970,2,69277.2,0,1,7,4,8,8,6,1.8879483638033878,3.2188758248682006,5.707110264748875,4.189654742026425,2.1972245773362196,3.8066624897703196,6,0,0,0,0,0,0,2012,11,42,23,0,1,0,0,0,5
1980,3,29512.8,1,0,101,1,1,0,3,1.0804178182729878,1.9459101490553132,1.9459101490553132,2.3978952727983707,0.0,2.302585092994046,5,0,0,0,0,0,0,2013,10,33,12,2,1,0,0,0,1
1967,3,34516.8,1,1,23,1,1,0,2,1.2917246727283112,1.3862943611198906,1.3862943611198906,0.0,0.0,0.6931471805599453,8,1,0,0,0,0,0,2014,5,47,6,5,1,0,0,0,4
1963,2,54219.6,0,0,40,1,4,1,7,1.8588105191644075,1.9459101490553132,4.110873864173311,2.5649493574615367,2.302585092994046,2.5649493574615367,7,0,1,0,0,0,0,2013,1,50,20,3,1,0,0,0,3
1985,2,43329.6,1,0,75,3,7,1,4,1.7901636276798083,2.4849066497880004,4.867534450455582,1.3862943611198906,2.4849066497880004,3.871201010907891,9,1,0,0,0,0,0,2013,10,28,15,5,1,0,0,0,5
1962,3,39099.6,1,1,17,1,1,0,2,1.223156202527103,1.3862943611198906,1.3862943611198906,0.0,0.0,0.6931471805599453,7,0,0,0,0,0,0,2014,6,52,15,3,1,0,0,0,4
1992,2,108327.6,0,0,39,1,5,6,7,2.023567372408208,4.890349128221754,6.74993119378857,4.795790545596741,4.31748811353631,4.718498871295094,2,0,1,1,1,0,0,2013,12,21,14,2,1,0,0,0,5
1959,2,18067.2,1,1,83,5,2,2,3,1.2484412575662103,2.772588722239781,1.3862943611198906,3.091042453358316,1.9459101490553132,3.713572066704308,5,0,0,0,0,0,0,2013,3,54,5,5,1,0,0,0,1
1988,3,81126.0,0,0,91,1,2,8,6,1.9220287795310242,3.4657359027997265,5.645446897643238,5.220355825078324,4.007333185232471,4.007333185232471,1,0,0,0,0,0,0,2013,3,25,31,3,1,0,0,0,5
1978,3,30378.0,1,0,53,3,3,0,3,1.0804178182729878,2.5649493574615367,2.1972245773362196,2.4849066497880004,1.3862943611198906,3.1354942159291497,8,0,0,0,0,0,0,2013,7,35,11,4,1,0,0,0,2
1977,1,59452.8,1,0,7,2,5,1,8,1.9094525728270801,1.3862943611198906,4.30406509320417,0.0,0.0,3.1780538303479458,7,0,0,0,0,0,0,2013,12,36,2,1,1,0,0,0,4
1972,2,47715.6,1,0,16,2,5,1,2,1.696412959743625,1.6094379124341003,4.110873864173311,1.6094379124341003,1.9459101490553132,2.833213344056216,9,0,0,0,0,0,0,2013,4,41,8,1,1,0,0,0,3
1944,2,93117.6,0,0,60,1,7,5,13,2.090535173545393,3.6109179126442243,5.641907070938114,4.867534450455582,4.204692619390966,3.5263605246161616,3,0,0,1,0,0,0,2013,1,69,10,4,1,0,0,0,3
1984,1,36115.2,1,0,37,1,2,0,3,1.223156202527103,1.9459101490553132,2.4849066497880004,2.5649493574615367,1.791759469228055,2.302585092994046,6,0,0,0,0,0,0,2014,5,30,22,4,1,0,0,0,5
1974,1,41953.2,1,0,84,3,3,1,3,1.5957092304038698,1.791759469228055,3.295836866004329,1.6094379124341003,0.6931471805599453,0.6931471805599453,7,0,0,0,0,0,0,2014,6,40,19,4,1,0,0,0,5
1971,1,74959.2,0,1,20,5,6,3,12,1.775845981748474,4.890349128221754,5.560681631015528,5.1298987149230735,4.804021044733257,4.430816798843313,4,0,0,0,0,0,0,2014,1,43,15,6,1,0,0,0,2
1990,3,46419.6,1,0,87,6,4,1,6,1.5996388013001024,3.6635616461296463,4.248495242049359,4.442651256490317,3.7376696182833684,4.204692619390966,7,0,0,0,0,0,0,2012,4,22,10,5,1,0,0,0,2
1977,3,90580.8,0,1,57,2,7,3,6,1.938834108912874,4.61512051684126,5.560681631015528,5.288267030694535,5.272999558563747,3.5553480614894135,4,0,0,0,0,0,0,2012,2,35,8,6,1,0,0,0,2
1970,1,36475.2,1,0,29,2,1,1,2,1.3973634811730353,1.3862943611198906,1.9459101490553132,0.0,0.6931471805599453,2.5649493574615367,7,1,0,0,0,0,0,2014,4,44,30,6,1,0,0,0,4
1972,1,44551.2,1,0,16,1,1,2,2,1.5957092304038698,1.9459101490553132,2.302585092994046,1.6094379124341003,1.6094379124341003,2.0794415416798357,6,1,0,0,0,0,0,2014,3,42,30,3,1,0,0,0,4
1989,3,35524.8,1,0,95,1,1,0,3,1.2711498482847257,2.302585092994046,2.6390573296152584,2.0794415416798357,1.9459101490553132,2.70805020110221,9,1,0,0,0,0,0,2013,8,24,12,1,1,0,0,0,5
1994,2,89151.59999999998,0,0,73,1,5,4,6,1.9377050613615177,5.049856007249537,5.817111159963204,4.543294782270004,4.5217885770490405,4.406719247264253,2,0,0,0,0,0,0,2014,4,20,5,2,1,0,0,0,5
1984,3,84147.59999999999,0,0,34,1,5,7,4,2.101793759027475,1.3862943611198906,5.983936280687191,3.1780538303479458,0.0,0.0,3,0,1,0,0,1,0,2013,9,29,28,2,1,0,0,0,4
1985,3,18414.0,1,0,58,2,1,1,2,1.223156202527103,1.791759469228055,2.833213344056216,1.3862943611198906,1.0986122886681098,2.995732273553991,8,0,0,0,0,0,0,2012,8,27,31,0,1,0,0,0,5
1984,1,38575.2,1,0,23,2,2,0,4,1.496434016604423,1.9459101490553132,3.1780538303479458,1.6094379124341003,2.0794415416798357,1.3862943611198906,6,0,0,0,0,0,0,2014,12,30,5,0,1,0,0,0,2
1959,0,38607.6,0,1,7,1,1,0,3,1.4298455472897516,1.3862943611198906,1.0986122886681098,0.0,0.0,1.0986122886681098,4,0,0,0,0,0,0,2013,1,54,8,5,1,0,0,0,4
1977,2,84454.8,0,1,91,3,6,3,13,1.9914500672545563,3.367295829986474,4.962844630259907,4.189654742026425,4.219507705176107,2.1972245773362196,4,0,0,0,0,0,0,2013,3,36,3,3,1,0,0,0,3
1968,0,84776.4,0,1,72,2,4,7,13,1.993387792889887,4.48863636973214,5.147494476813453,3.258096538021482,4.820281565605037,4.74493212836325,2,0,0,0,0,0,0,2012,9,44,21,0,1,0,0,0,5
1947,2,99360.0,0,0,30,1,7,6,12,2.069351287081033,3.258096538021482,4.7535901911063645,4.0943445622221,4.23410650459726,3.828641396489095,3,0,0,1,1,0,0,2012,11,65,24,2,1,0,0,0,4
1950,0,58992.0,0,1,36,2,3,1,6,1.7667886546960463,3.2188758248682006,3.784189633918261,3.258096538021482,2.3978952727983707,2.772588722239781,6,0,0,0,0,0,0,2013,10,63,20,3,1,0,0,0,5
1972,3,35678.4,1,0,30,1,2,0,2,1.4892992254175486,1.3862943611198906,2.1972245773362196,0.0,0.6931471805599453,1.6094379124341003,9,0,0,0,0,0,0,2014,3,42,25,5,1,0,0,0,4
1959,1,57830.4,0,0,83,3,2,8,12,2.073394817585529,3.8501476017100584,5.3230099791384085,5.0369526024136295,4.07753744390572,3.4011973816621555,8,0,1,0,1,1,0,2013,6,54,4,5,1,0,0,0,5
1975,1,53986.8,0,1,33,5,5,1,5,1.7306622908306295,1.3862943611198906,4.672828834461906,3.912023005428146,2.3978952727983707,4.672828834461906,6,0,0,0,0,0,0,2012,12,37,9,3,1,0,0,0,5
1991,1,29134.8,0,0,13,1,4,1,3,1.4087998161504007,3.6888794541139363,3.091042453358316,3.044522437723423,4.143134726391533,4.6913478822291435,8,0,0,0,0,0,0,2012,12,21,29,2,1,0,0,0,1
1972,2,86709.59999999999,0,1,35,2,6,9,5,1.983631976212856,1.3862943611198906,6.259581464064923,5.429345628954441,4.795790545596741,4.90527477843843,2,0,0,0,0,0,0,2013,12,41,9,1,1,0,0,0,5
1972,1,85063.2,1,0,72,1,5,4,4,1.9492542075910286,4.30406509320417,5.480638923341991,4.6443908991413725,4.48863636973214,3.9889840465642745,2,0,0,0,0,0,0,2013,10,41,14,1,1,0,0,0,5
1953,0,82970.4,0,1,57,3,8,1,7,1.962640442240814,2.0794415416798357,3.5553480614894135,1.9459101490553132,1.6094379124341003,3.6888794541139363,5,0,1,0,0,0,0,2014,6,61,29,3,1,0,0,0,5
1981,2,36993.6,1,0,23,2,1,1,4,1.4087998161504007,2.70805020110221,2.772588722239781,1.0986122886681098,0.0,2.5649493574615367,3,0,0,0,0,0,0,2013,4,32,10,6,1,0,0,0,5
1956,2,75042.0,0,1,20,1,3,2,8,1.8131782269605679,3.9512437185814275,4.51085950651685,0.0,3.828641396489095,3.970291913552122,3,0,0,0,0,0,0,2013,3,57,10,3,1,0,0,0,5
1962,3,79711.2,0,1,21,2,3,5,10,2.073875154099516,3.332204510175204,4.584967478670572,3.4965075614664802,3.2188758248682006,5.062595033026967,6,0,0,0,0,0,0,2013,2,51,10,3,1,0,0,0,4
1982,2,109278.0,0,0,40,1,7,9,9,2.043686526122925,4.770684624465665,4.6913478822291435,5.19295685089021,4.927253685157205,4.74493212836325,3,0,0,1,1,0,0,2013,2,31,22,0,1,0,0,0,5
1958,0,49724.4,1,1,12,1,1,0,3,1.5163019408528369,1.3862943611198906,1.0986122886681098,0.0,0.0,0.6931471805599453,7,0,0,0,0,0,0,2012,9,54,22,2,1,0,0,0,4
1980,3,74998.8,1,0,7,2,3,1,6,1.7890235001604364,2.0794415416798357,4.127134385045092,0.0,2.6390573296152584,1.6094379124341003,4,0,0,0,0,0,0,2013,9,33,12,4,1,0,0,0,3
1977,2,45236.4,1,0,89,1,2,1,3,1.5451936315479267,2.302585092994046,3.091042453358316,2.4849066497880004,1.6094379124341003,2.1972245773362196,6,0,0,0,0,0,0,2014,7,37,2,6,1,0,0,0,5
1966,1,71512.8,0,1,81,1,8,1,7,1.9653943859068015,2.0794415416798357,3.4011973816621555,0.0,0.0,2.302585092994046,7,0,1,0,0,0,0,2012,10,46,20,2,1,0,0,0,5
1960,1,78590.4,0,0,80,2,4,7,13,1.8769258727448193,5.10594547390058,5.69035945432406,5.351858133476067,4.454347296253507,3.871201010907891,2,0,0,0,0,0,0,2014,1,54,26,3,1,0,0,0,5
1954,0,27926.4,0,0,36,1,1,0,3,1.4395687003478859,1.9459101490553132,1.9459101490553132,1.6094379124341003,1.0986122886681098,2.5649493574615367,4,0,0,0,0,0,0,2013,10,59,17,4,1,0,0,0,5
1980,1,9000.0,0,1,68,1,1,0,2,1.223156202527103,1.791759469228055,1.3862943611198906,1.3862943611198906,0.0,1.791759469228055,8,0,0,0,0,0,0,2012,8,32,29,6,1,0,0,0,5
1974,1,45565.2,1,0,104,1,1,0,3,1.223156202527103,2.0794415416798357,2.3978952727983707,1.0986122886681098,1.0986122886681098,2.0794415416798357,8,0,0,0,0,0,0,2013,11,39,25,1,1,0,0,0,5
1949,3,84799.2,0,0,36,1,7,4,4,1.9461122540537437,3.784189633918261,5.908082938168931,4.787491742782046,4.812184355372417,3.4339872044851463,4,0,0,0,0,0,0,2013,6,64,12,6,1,0,0,0,5
1983,3,84045.59999999999,0,0,61,1,4,4,8,1.999477239130146,4.060443010546419,5.855071922202427,4.276666119016055,4.007333185232471,4.875197323201151,2,0,0,0,0,0,0,2013,10,30,25,0,1,0,0,0,4
1951,3,57684.0,0,1,40,3,8,2,6,1.9369466978095553,2.8903717578961645,4.430816798843313,1.9459101490553132,2.302585092994046,2.995732273553991,7,0,0,0,0,0,1,2013,1,62,13,3,1,0,0,0,5
1956,3,91206.0,0,0,79,1,3,5,13,2.0664442328678336,3.1780538303479458,5.966146739123692,5.484796933490655,3.9318256327243257,3.713572066704308,6,0,0,0,1,0,0,2013,2,57,22,0,1,0,0,0,5
1970,2,36986.4,1,0,99,1,1,0,3,1.1622831138840004,2.5649493574615367,2.6390573296152584,1.0986122886681098,2.5649493574615367,2.5649493574615367,7,0,0,0,0,0,0,2013,6,43,14,0,1,0,0,0,5
1979,2,37951.2,1,0,19,1,2,1,2,1.570002974208493,1.6094379124341003,2.302585092994046,1.0986122886681098,0.6931471805599453,3.5553480614894135,7,1,0,0,0,0,0,2013,10,34,5,2,1,0,0,0,4
1958,1,98420.4,0,0,65,1,5,4,7,1.832105201899316,3.295836866004329,6.102558594613569,3.4339872044851463,3.1780538303479458,3.1780538303479458,2,0,1,1,1,0,0,2012,7,54,11,6,1,0,0,0,4
1982,1,104605.2,0,0,34,1,6,7,11,2.0687256930984437,3.871201010907891,4.68213122712422,4.07753744390572,3.8066624897703196,3.8066624897703196,2,1,0,1,0,0,0,2013,1,31,5,2,1,0,0,0,4
1957,2,103708.8,0,0,19,1,6,9,12,1.9421616481775266,4.276666119016055,6.345636360828596,4.499809670330265,3.828641396489095,4.23410650459726,1,0,0,0,0,0,0,2014,5,57,4,3,1,0,0,0,3
1973,1,36810.0,1,0,21,1,1,0,3,1.327761429538331,1.791759469228055,2.833213344056216,2.4849066497880004,1.0986122886681098,3.091042453358316,8,0,0,0,0,0,0,2012,12,39,11,5,1,0,0,0,5
1966,1,85108.8,0,0,48,1,6,6,7,2.0099614252030538,4.770684624465665,5.541263545158426,4.890349128221754,5.030437921392435,4.343805421853684,3,0,0,1,0,0,0,2014,7,48,4,0,1,0,0,0,2
1972,1,79563.59999999999,0,1,63,4,3,4,11,2.079369347512395,2.772588722239781,4.574710978503383,2.833213344056216,2.5649493574615367,4.110873864173311,8,0,1,0,0,0,0,2013,2,41,26,5,1,0,0,0,5
1973,1,46785.6,1,2,97,7,5,1,6,1.8141402142832723,3.332204510175204,4.6443908991413725,2.5649493574615367,1.3862943611198906,3.7612001156935624,8,0,0,0,0,0,0,2012,8,39,20,1,1,0,0,0,5
1971,3,79161.59999999999,0,1,19,2,5,4,7,1.9380825371667785,2.5649493574615367,4.430816798843313,2.995732273553991,1.6094379124341003,1.6094379124341003,3,0,0,0,0,0,0,2014,12,43,5,0,1,0,0,0,4
1996,2,41788.8,0,0,72,1,1,0,2,1.1947055233182955,1.791759469228055,2.4849066497880004,1.0986122886681098,0.0,1.6094379124341003,6,0,0,0,0,0,0,2014,3,18,26,6,1,0,0,0,5
1975,0,30610.8,1,0,22,3,3,0,3,1.5745651437258248,1.9459101490553132,3.4339872044851463,2.3978952727983707,2.0794415416798357,2.4849066497880004,9,0,0,0,0,0,0,2012,9,37,18,5,1,0,0,0,4
1969,2,91106.4,0,0,67,1,4,4,9,1.887390630978784,4.955827057601261,6.317164686747284,5.41610040220442,3.1780538303479458,4.532599493153256,1,0,0,0,0,0,0,2013,9,44,12,4,1,0,0,0,5
1946,1,84427.2,0,0,27,2,10,6,9,2.1055425197789552,2.995732273553991,5.521460917862246,3.784189633918261,2.833213344056216,3.5263605246161616,6,0,0,0,0,0,0,2012,5,66,11,0,1,0,0,0,4
1977,2,72578.4,0,1,88,1,7,2,7,1.881679452127038,3.8501476017100584,4.90527477843843,3.6375861597263857,2.70805020110221,3.2188758248682006,7,0,0,0,0,0,0,2013,1,36,23,6,1,0,0,0,3
1979,0,85226.4,0,1,37,3,5,2,11,2.0565469575305078,2.772588722239781,5.631211781821365,0.0,2.5649493574615367,5.493061443340548,8,1,0,0,0,0,0,2014,11,35,2,3,1,0,0,0,5
1976,3,63903.6,1,1,68,7,4,3,5,1.856716243803005,2.5649493574615367,4.060443010546419,3.044522437723423,2.302585092994046,4.836281906951478,5,0,0,0,0,0,0,2013,11,37,2,2,1,0,0,0,3
1953,0,76797.59999999999,0,0,49,1,7,6,11,1.8251953231790878,3.4965075614664802,6.70808408385307,0.0,3.5263605246161616,4.727387818712341,4,0,0,0,0,0,0,2013,12,60,20,0,1,0,0,0,2
1975,3,34128.0,1,0,94,1,2,0,3,1.5653166550596793,1.6094379124341003,3.2188758248682006,0.0,0.0,0.0,8,0,0,0,0,0,0,2013,7,38,7,3,1,0,0,0,4
1974,0,43032.0,1,1,44,2,1,1,2,1.3973634811730353,1.3862943611198906,2.1972245773362196,1.6094379124341003,1.0986122886681098,3.044522437723423,5,1,0,0,0,0,0,2014,5,40,19,1,1,0,0,0,4
1951,4,92210.4,0,0,44,1,1,8,7,2.003518051589582,2.6390573296152584,5.846438775057725,4.442651256490317,4.007333185232471,3.4965075614664802,0,0,0,0,0,0,0,2014,3,63,5,6,1,0,0,0,4
1947,1,82388.4,0,0,11,1,3,5,9,1.9727350380661053,3.6375861597263857,6.156978985585555,4.787491742782046,4.23410650459726,3.1354942159291497,7,0,0,0,0,0,0,2013,2,66,20,6,1,0,0,0,3
1954,3,49742.4,1,1,93,1,1,0,2,1.372306733580753,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,7,0,0,0,0,0,0,2013,6,59,3,1,1,0,0,0,5
1988,2,49224.0,0,0,75,1,3,2,4,1.752790725901759,1.6094379124341003,4.007333185232471,2.0794415416798357,2.0794415416798357,3.6109179126442243,3,0,0,0,0,0,0,2013,10,25,28,1,1,0,0,0,3
1973,1,64513.2,1,1,14,6,4,4,3,1.8082668738615209,1.3862943611198906,4.343805421853684,2.6390573296152584,2.0794415416798357,4.276666119016055,5,0,0,0,0,0,0,2013,11,40,10,3,1,0,0,0,3
1967,0,35322.0,1,1,18,4,3,2,2,1.6734888160092363,1.9459101490553132,3.6375861597263857,1.6094379124341003,1.0986122886681098,4.174387269895637,9,0,0,0,0,0,0,2012,6,45,8,0,1,0,0,0,3
1951,3,62643.6,0,0,43,1,8,7,11,1.9744331191949223,3.2188758248682006,5.476463551931511,4.04305126783455,4.6913478822291435,3.367295829986474,6,0,0,0,0,0,0,2012,7,61,31,5,1,0,0,0,2
1971,2,99927.6,1,2,105,10,4,6,9,1.9579092161758105,4.532599493153256,6.478509642208569,2.833213344056216,4.634728988229636,4.634728988229636,7,0,0,0,0,0,0,2012,9,41,25,5,1,0,0,0,5
1959,3,77953.2,0,1,104,2,6,4,4,1.940323909263275,4.770684624465665,5.6240175061873385,4.330733340286331,4.8283137373023015,3.6635616461296463,3,0,0,0,0,0,0,2012,12,53,23,3,1,0,0,0,5
1982,2,46194.691676068214,1,0,89,2,3,0,3,1.4741440143630178,1.3862943611198906,2.772588722239781,0.0,1.0986122886681098,2.0794415416798357,6,0,0,0,0,0,0,2013,5,31,31,0,1,0,0,0,4
1962,2,36097.2,0,1,34,1,1,0,3,1.5555453730992024,1.3862943611198906,1.0986122886681098,0.0,0.0,1.6094379124341003,7,0,0,0,0,0,0,2013,2,51,21,4,1,0,0,0,5
1967,3,69373.2,0,1,56,5,7,2,11,1.9894805655993109,2.3978952727983707,4.74493212836325,3.6375861597263857,3.091042453358316,4.3694478524670215,5,0,1,0,0,0,0,2013,6,46,24,1,1,0,0,0,5
1985,1,38113.2,1,0,103,2,3,0,4,1.4395687003478859,1.6094379124341003,3.044522437723423,2.833213344056216,2.70805020110221,3.367295829986474,5,0,0,0,0,0,0,2014,5,29,4,3,1,0,0,0,5
1971,3,126565.2,0,0,43,0,9,8,13,2.0697249748005717,5.220355825078324,4.653960350157523,5.313205979041787,3.091042453358316,5.337538079701318,3,0,0,1,1,0,0,2013,1,42,21,1,1,0,0,0,5
1988,2,88804.8,0,0,12,1,4,6,4,2.037581631818667,3.9512437185814275,6.329720905522696,3.7612001156935624,5.176149732573829,3.8918202981106265,3,0,0,1,1,0,0,2014,2,26,24,1,1,0,0,0,4
1971,3,23587.2,1,0,101,3,2,1,3,1.4892992254175486,2.0794415416798357,2.302585092994046,1.9459101490553132,2.1972245773362196,3.4965075614664802,7,0,0,0,0,0,0,2013,8,42,2,0,1,0,0,0,5
